sentence,event1,event2,signal,Doc name,Doc ID 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",refurbishment,said,by ,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",refurbishment,remodeling,by ,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",refurbishment,made,by ,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",refurbishment,cost,by ,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",said,remodeling,by ,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",said,made,by ,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",said,cost,by ,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",remodeling,made,by ,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",remodeling,cost,by ,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",made,cost,by ,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",estimates,refurbishment,by,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",estimates,said,by,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",estimates,remodeling,by,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",estimates,made,by,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",estimates,cost,by,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",refurbishment,said,by,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",refurbishment,remodeling,by,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",refurbishment,made,by,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",refurbishment,cost,by,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",said,remodeling,by,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",said,made,by,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",said,cost,by,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",remodeling,made,by,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",remodeling,cost,by,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",made,cost,by,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",estimates,refurbishment,make,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",estimates,said,make,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",estimates,remodeling,make,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",estimates,made,make,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",estimates,cost,make,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",refurbishment,said,make,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",refurbishment,remodeling,make,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",refurbishment,made,make,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",refurbishment,cost,make,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",said,remodeling,make,wsj_0981.tml, WSJ891026-0077 
"The company said it estimates the Desert Inn remodeling will cost about $32 million, and the refurbishment of the three DC-8-62 aircraft, made by McDonnell Douglas Corp., will cost around $24.5 million.    ",said,made,make,wsj_0981.tml, WSJ891026-0077 
